03/29/2026 19:14:35.190 | DEBUG    |                                      InstallAshita | Installing Ashita into the current process.
03/29/2026 19:14:35.199 | DEBUG    |                             AshitaCore::Initialize |   playonline : 2
03/29/2026 19:14:35.199 | DEBUG    |                             AshitaCore::Initialize |   ashita : 2
03/29/2026 19:14:35.199 | DEBUG    |                             AshitaCore::Initialize | [ashita.logging]
03/29/2026 19:14:35.199 | DEBUG    |                             AshitaCore::Initialize |   level : 5
03/29/2026 19:14:35.199 | DEBUG    |                             AshitaCore::Initialize |   crashdumps : 1
03/29/2026 19:14:35.199 | DEBUG    |                             AshitaCore::Initialize | [ashita.misc]
03/29/2026 19:14:35.199 | DEBUG    |                             AshitaCore::Initialize |   addons.silent : 0
03/29/2026 19:14:35.199 | DEBUG    |                             AshitaCore::Initialize |   aliases.silent : 1
03/29/2026 19:14:35.199 | DEBUG    |                             AshitaCore::Initialize |   plugins.silent : 0
03/29/2026 19:14:35.199 | DEBUG    |                             AshitaCore::Initialize | [ashita.resources]
03/29/2026 19:14:35.199 | DEBUG    |                             AshitaCore::Initialize |   offsets.use_overrides : 1
03/29/2026 19:14:35.199 | DEBUG    |                             AshitaCore::Initialize |   pointers.use_overrides : 1
03/29/2026 19:14:35.199 | DEBUG    |                             AshitaCore::Initialize |   resources.use_overrides : 1
03/29/2026 19:14:35.199 | DEBUG    |                             AshitaCore::Initialize | [ashita.taskpool]
03/29/2026 19:14:35.199 | DEBUG    |                             AshitaCore::Initialize |   threadcount : -1
03/29/2026 19:14:35.199 | DEBUG    |                             AshitaCore::Initialize | [ashita.window.startpos]
03/29/2026 19:14:35.199 | DEBUG    |                             AshitaCore::Initialize |   x : -1
03/29/2026 19:14:35.199 | DEBUG    |                             AshitaCore::Initialize |   y : -1
03/29/2026 19:14:35.199 | DEBUG    |                             AshitaCore::Initialize | [ashita.polplugins]
03/29/2026 19:14:35.199 | DEBUG    |                             AshitaCore::Initialize |   sandbox : 0
03/29/2026 19:14:35.199 | DEBUG    |                             AshitaCore::Initialize |   pivot : 1
03/29/2026 19:14:35.199 | DEBUG    |                             AshitaCore::Initialize | [ffxi.direct3d8]
03/29/2026 19:14:35.199 | DEBUG    |                             AshitaCore::Initialize |   presentparams.backbufferformat : -1
03/29/2026 19:14:35.199 | DEBUG    |                             AshitaCore::Initialize |   presentparams.backbuffercount : -1
03/29/2026 19:14:35.199 | DEBUG    |                             AshitaCore::Initialize |   presentparams.multisampletype : -1
03/29/2026 19:14:35.199 | DEBUG    |                             AshitaCore::Initialize |   presentparams.swapeffect : -1
03/29/2026 19:14:35.199 | DEBUG    |                             AshitaCore::Initialize |   presentparams.enableautodepthstencil : -1
03/29/2026 19:14:35.199 | DEBUG    |                             AshitaCore::Initialize |   presentparams.autodepthstencilformat : -1
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   presentparams.flags : -1
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   presentparams.fullscreen_refreshrateinhz : -1
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   presentparams.fullscreen_presentationinterval : -1
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   behaviorflags.fpu_preserve : 0
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize | [ffxi.registry]
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0000 : 6
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0001 : 1728
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0002 : 1117
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0003 : 4096
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0004 : 4096
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0005 : -1
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0006 : -1
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0007 : 1
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0008 : -1
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0009 : -1
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0010 : -1
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0011 : 2
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0012 : -1
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0013 : -1
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0014 : -1
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0015 : -1
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0016 : -1
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0017 : 1
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0018 : 2
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0019 : 1
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0020 : 0
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0021 : 1
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0022 : 0
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0023 : 0
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0024 : -1
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0025 : -1
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0026 : -1
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0027 : -1
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0028 : 0
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0029 : 20
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0030 : 0
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0031 : 1002740646
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0032 : 0
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0033 : 0
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0034 : 3
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0035 : 1
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0036 : 2
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0037 : 1728
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0038 : 1117
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0039 : 1
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0040 : 0
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0041 : 0
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0042 : C:\Program Files (x86)\SquareEnix\FINAL FANTASY XI
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0043 : 1
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0044 : 1
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   0045 : 0
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   padexsin000 : -1
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   padguid000 : -1
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   padmode000 : -1
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize |   padsin000 : -1
03/29/2026 19:14:35.200 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
03/29/2026 19:14:35.200 | DEBUG    |                             Properties::Properties | .ctor
03/29/2026 19:14:35.200 | DEBUG    |                           ChatManager::ChatManager | .ctor
03/29/2026 19:14:35.201 | DEBUG    |                           FontManager::FontManager | .ctor
03/29/2026 19:14:35.201 | DEBUG    |                             GuiManager::GuiManager | .ctor
03/29/2026 19:14:35.201 | DEBUG    |   newIDirectInputDevice8A::newIDirectInputDevice8A | .ctor
03/29/2026 19:14:35.201 | DEBUG    |                             Controller::Controller | null.ctor
03/29/2026 19:14:35.201 | DEBUG    |                                     XInput::XInput | .ctor
03/29/2026 19:14:35.201 | DEBUG    |                         InputManager::InputManager | .ctor
03/29/2026 19:14:35.201 | DEBUG    |                       MemoryManager::MemoryManager | .ctor
03/29/2026 19:14:35.201 | DEBUG    |                       OffsetManager::OffsetManager | .ctor
03/29/2026 19:14:35.201 | DEBUG    |                       PacketManager::PacketManager | .ctor
03/29/2026 19:14:35.201 | DEBUG    |                       PluginManager::PluginManager | .ctor
03/29/2026 19:14:35.201 | DEBUG    |                 PolPluginManager::PolPluginManager | .ctor
03/29/2026 19:14:35.201 | DEBUG    |                     PointerManager::PointerManager | .ctor
03/29/2026 19:14:35.201 | DEBUG    |                 PrimitiveManager::PrimitiveManager | .ctor
03/29/2026 19:14:35.201 | DEBUG    |                   ResourceManager::ResourceManager | .ctor
03/29/2026 19:14:35.202 | DEBUG    |                             Properties::Initialize | <Begin>
03/29/2026 19:14:35.202 | DEBUG    |                             Properties::Initialize | <End> [Status: Ok!]
03/29/2026 19:14:35.202 | DEBUG    |                           InputManager::Initialize | <Begin>
03/29/2026 19:14:35.202 | DEBUG    |                           InputManager::Initialize | <End> [Status: Ok!]
03/29/2026 19:14:35.202 | DEBUG    |                          OffsetManager::Initialize | <Begin>
03/29/2026 19:14:35.202 | DEBUG    |                          OffsetManager::Initialize | <End> [Status: Ok!]
03/29/2026 19:14:35.202 | DEBUG    |                         PointerManager::Initialize | <Begin>
03/29/2026 19:14:35.202 | DEBUG    |                         PointerManager::Initialize | <End> [Status: Ok!]
03/29/2026 19:14:35.202 | DEBUG    |                          MemoryManager::Initialize | <Begin>
03/29/2026 19:14:35.202 | DEBUG    |                             MemoryManager::Release | <Begin>
03/29/2026 19:14:35.202 | DEBUG    |                             MemoryManager::Release | <End> [Status: Ok!]
03/29/2026 19:14:35.202 | DEBUG    |                          MemoryManager::Initialize | <End> [Status: Ok!]
03/29/2026 19:14:35.202 | DEBUG    |                            ChatManager::Initialize | <Begin>
03/29/2026 19:14:35.203 | DEBUG    |                            ChatManager::Initialize | <End> [Status: Ok!]
03/29/2026 19:14:35.203 | DEBUG    |                          PacketManager::Initialize | <Begin>
03/29/2026 19:14:35.203 | DEBUG    |                          PacketManager::Initialize | <End> [Status: Ok!]
03/29/2026 19:14:35.203 | DEBUG    |                          PluginManager::Initialize | <Begin>
03/29/2026 19:14:35.203 | DEBUG    |                          PluginManager::Initialize | <End> [Status: Ok!]
03/29/2026 19:14:35.203 | DEBUG    |                       PolPluginManager::Initialize | <Begin>
03/29/2026 19:14:35.208 | INFO     |                                              pivot | Using config file: 'C:\Program Files (x86)\Ashita-v4Radix\config\pivot\pivot.ini'
03/29/2026 19:14:35.209 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Program Files (x86)\Ashita-v4Radix\\config\pivot\pivot.ini
03/29/2026 19:14:35.210 | DEBUG    |                                              pivot | >> pivot settings <<
03/29/2026 19:14:35.210 | DEBUG    |                                              pivot | root_path C:\Ashita-v4beta\polplugins\DATs
03/29/2026 19:14:35.210 | DEBUG    |                                              pivot | debug_log false
03/29/2026 19:14:35.210 | DEBUG    |                                              pivot | redirect_fopens true
03/29/2026 19:14:35.210 | DEBUG    |                                              pivot | overlays:
03/29/2026 19:14:35.210 | DEBUG    |                                              pivot | [00] XIView
03/29/2026 19:14:35.210 | DEBUG    |                                              pivot | [01] Remapster
03/29/2026 19:14:35.210 | DEBUG    |                                              pivot | [02] NextHD
03/29/2026 19:14:35.210 | DEBUG    |                                              pivot | 
03/29/2026 19:14:35.210 | INFO     |                                              pivot | m_logDebug = Discard
03/29/2026 19:14:35.210 | INFO     |                                              pivot | m_rootPath = 'C:\Ashita-v4beta\polplugins\DATs'
03/29/2026 19:14:35.210 | INFO     |                                              pivot | addOverlay: 'XIView'
03/29/2026 19:14:35.211 | ERROR    |                                              pivot | => failed
03/29/2026 19:14:35.211 | INFO     |                                              pivot | addOverlay: 'Remapster'
03/29/2026 19:14:35.211 | ERROR    |                                              pivot | => failed
03/29/2026 19:14:35.211 | INFO     |                                              pivot | addOverlay: 'NextHD'
03/29/2026 19:14:35.211 | ERROR    |                                              pivot | => failed
03/29/2026 19:14:35.215 | INFO     |                                              pivot | enabling fopen_s hook
03/29/2026 19:14:35.216 | INFO     |                                              pivot | m_hooksSet = true
03/29/2026 19:14:35.217 | DEBUG    |                             PolPluginManager::Load | Loaded POL plugin: pivot - Version: 4.30 - By: Heals
03/29/2026 19:14:35.217 | DEBUG    |                       PolPluginManager::Initialize | <End> [Status: Ok!]
03/29/2026 19:14:35.217 | DEBUG    |                             AshitaCore::Initialize | <End> [Status: Ok!]
03/29/2026 19:14:35.218 | DEBUG    |                    Ashita::Hooks::DirectX::Install | <Begin>
03/29/2026 19:14:35.218 | DEBUG    |                    Ashita::Hooks::DirectX::Install | <End> [Status: Ok!]
03/29/2026 19:14:35.218 | DEBUG    |                      Ashita::Hooks::Mutex::Install | <Begin>
03/29/2026 19:14:35.221 | DEBUG    |                      Ashita::Hooks::Mutex::Install | <End> [Status: Ok!]
03/29/2026 19:14:35.221 | DEBUG    |                   Ashita::Hooks::Registry::Install | <Begin>
03/29/2026 19:14:35.221 | DEBUG    |                   Ashita::Hooks::Registry::Install | <End> [Status: Ok!]
03/29/2026 19:14:35.221 | DEBUG    |                     Ashita::Hooks::Window::Install | <Begin>
03/29/2026 19:14:35.221 | DEBUG    |                     Ashita::Hooks::Window::Install | <End> [Status: Ok!]
03/29/2026 19:14:35.221 | DEBUG    |                     Ashita::Hooks::XInput::Install | <Begin>
03/29/2026 19:14:35.222 | DEBUG    |                     Ashita::Hooks::XInput::Install | <End> [Status: Ok!]
